,Unnamed: 0,unique_id,node,category_list,construct_list,ml_words_updated,shape,icon,cons_synnonyms,cat_synnonyms,description,emb_string,psid,sid
526,18483,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0016_1_abbvie_aa_nsm,1,['dos and dont'],['assessment'],['curtain'],"['rectangle', 'tear', 'drop']","['check', 'mark', 'cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'cros', 'dos and dont', 'drop', 'assessment', 'valuation', 'tear', 'rectangle', 'scoring', 'system', 'curtain', 'check', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain curtain having shape of a rectangle tear drop with check mark cros mark icon,16,16
527,18481,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0015_1_abbvie_aa_nsm,1,['dos and dont'],['assessment'],"['balance', 'curtain']",[],"['cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'cros', 'dos and dont', 'assessment', 'balance', 'valuation', 'scoring', 'system', 'curtain', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain balance curtain with cros mark icon,15,15
528,23380,abbvie_assessment_abbvie_aa_nsm_deck1_0022_3_abbvie_aa_nsm,3,['assessment'],['assessment'],"['chair', 'monitor', 'potted', 'plant', 'table', 'woman']",['square'],"['check', 'mark', 'cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'woman', 'scoring', 'system', 'understanding', 'plant', 'chair', 'table', 'study', 'square', 'closer look', 'potted', 'monitor', 'stake', 'check', ""what's not working"", 'estimation', 'review', 'mark', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', 'cros', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain chair monitor potted plant table woman having shape of a square with check mark cros mark icon,22,22
529,23381,abbvie_assessment_abbvie_aa_nsm_deck1_0021_1_abbvie_aa_nsm,1,['assessment'],['assessment'],"['building', 'cell', 'phone', 'chair', 'couch', 'cup', 'curtain', 'hand', 'ipad', 'laptop', 'pen', 'potted', 'plant', 'presentation', 'board', 'table', 'window', 'woman']",[],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'window', 'valuation', 'yes or no', 'woman', 'scoring', 'system', 'understanding', 'plant', 'chair', 'table', 'study', 'cup', 'board', 'ipad', 'closer look', 'potted', 'stake', 'laptop', 'curtain', ""what's not working"", 'hand', 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'pen', 'standing', 'understand', 'krus', 'determine', 'phone', 'audit', 'critical analysi', 'cell', 'examination', ""what's working and not working"", 'computation', 'couch', 'probe', 'building', ""what's at stake"", 'presentation', 'investigation']",. The category is assessment. The construct is assessment and contain building cell phone chair couch cup curtain hand ipad laptop pen potted plant presentation board table window woman,21,21
530,23382,abbvie_assessment_abbvie_aa_nsm_deck1_0023_2_abbvie_aa_nsm,2,['assessment'],['assessment'],"['chair', 'monitor', 'potted', 'plant', 'table', 'woman']","['circle', 'square']","['check', 'mark', 'cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'woman', 'scoring', 'system', 'understanding', 'plant', 'chair', 'table', 'study', 'circle', 'square', 'closer look', 'potted', 'monitor', 'stake', 'check', ""what's not working"", 'estimation', 'review', 'mark', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', 'cros', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain chair monitor potted plant table woman having shape of a circle square with check mark cros mark icon,22,23
531,23383,abbvie_assessment_abbvie_aa_nsm_deck1_0024_4_abbvie_aa_nsm,4,['assessment'],['assessment'],"['chair', 'monitor', 'potted', 'plant', 'sticky', 'note', 'table', 'woman']",['square'],"['check', 'mark', 'cros', 'mark']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'note', 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'woman', 'scoring', 'system', 'understanding', 'chair', 'plant', 'table', 'study', 'square', 'closer look', 'potted', 'monitor', 'stake', 'check', ""what's not working"", 'estimation', 'review', 'mark', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'sticky', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', 'cros', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain chair monitor potted plant sticky notes table woman having shape of a square with check mark cros mark icon,22,24
532,23389,abbvie_assessment_abbvie_aa_nsm_deck1_0030_4_abbvie_aa_nsm,4,['assessment'],['assessment'],[],"['circle', 'rectangle']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'scoring', 'system', 'understanding', 'study', 'circle', 'closer look', 'rectangle', 'stake', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment having shape of a circle rectangle,30,30
533,18468,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0001_5_abbvie_aa_nsm,5,['dos and dont'],['assessment'],['curtain'],"['circle', 'semi', 'circle']","['check', 'mark', 'thumb', 'down', 'thumb', 'up']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'dos and dont', 'circle', 'assessment', 'curtain', 'up', 'thumb', 'valuation', 'scoring', 'system', 'down', 'semi', 'check', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain curtain having shape of a circle semi circle with check mark thumb down thumb up icon,1,1
534,18469,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0002_6_abbvie_aa_nsm,6,['dos and dont'],['assessment'],['curtain'],"['circle', 'semi', 'circle']","['check', 'mark', 'thumb', 'down', 'thumb', 'up']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'dos and dont', 'circle', 'assessment', 'curtain', 'up', 'thumb', 'valuation', 'scoring', 'system', 'down', 'semi', 'check', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain curtain having shape of a circle semi circle with check mark thumb down thumb up icon,1,2
535,18470,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0003_2_abbvie_aa_nsm,2,['dos and dont'],['assessment'],['curtain'],"['circle', 'semi', 'circle']","['thumb', 'down', 'thumb', 'up']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'circle', 'assessment', 'curtain', 'up', 'thumb', 'valuation', 'scoring', 'system', 'down', 'semi', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain curtain having shape of a circle semi circle with thumb down thumb up icon,1,3
536,18482,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0014_8_abbvie_aa_nsm,8,['dos and dont'],['assessment'],[],"['circle', 'ribbon']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'circle', 'assessment', 'valuation', 'scoring', 'system', 'ribbon', 'evaluation']",. The category is dos_and_donts. The construct is assessment having shape of a circle ribbon,11,14
537,18471,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0004_4_abbvie_aa_nsm,4,['dos and dont'],['assessment'],['curtain'],"['circle', 'semi', 'circle']","['check', 'mark', 'thumb', 'down', 'thumb', 'up']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'dos and dont', 'circle', 'assessment', 'curtain', 'up', 'thumb', 'valuation', 'scoring', 'system', 'down', 'semi', 'check', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain curtain having shape of a circle semi circle with check mark thumb down thumb up icon,1,4
538,18473,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0006_5_abbvie_aa_nsm,5,['dos and dont'],['assessment'],['warning'],"['circle', 'semi', 'circle', 'triangle']","['thumb', 'down', 'thumb', 'up', 'warning']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'warning', 'circle', 'assessment', 'up', 'thumb', 'triangle', 'valuation', 'scoring', 'system', 'down', 'semi', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain warning having shape of a circle semi circle triangle with thumb down thumb up warning icon,6,6
539,18474,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0007_6_abbvie_aa_nsm,6,['dos and dont'],['assessment'],['lighthouse'],"['circle', 'triangle']","['thumb', 'down', 'thumb', 'up', 'warning']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'circle', 'warning', 'assessment', 'lighthouse', 'up', 'thumb', 'triangle', 'valuation', 'scoring', 'system', 'down', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain lighthouse having shape of a circle triangle with thumb down thumb up warning icon,6,7
540,18475,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0008_2_abbvie_aa_nsm,2,['dos and dont'],['assessment'],"['lighthouse', 'warning']","['circle', 'triangle']","['thumb', 'down', 'thumb', 'up', 'warning']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'warning', 'circle', 'assessment', 'lighthouse', 'up', 'thumb', 'triangle', 'valuation', 'scoring', 'system', 'down', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain lighthouse warning having shape of a circle triangle with thumb down thumb up warning icon,6,8
541,18476,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0009_4_abbvie_aa_nsm,4,['dos and dont'],['assessment'],['warning'],"['circle', 'semi', 'circle']","['thumb', 'down', 'thumb', 'up', 'warning']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'warning', 'circle', 'assessment', 'up', 'thumb', 'valuation', 'scoring', 'system', 'down', 'semi', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain warning having shape of a circle semi circle with thumb down thumb up warning icon,6,9
542,18477,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0010_8_abbvie_aa_nsm,8,['dos and dont'],['assessment'],[],"['circle', 'triangle']","['thumb', 'down', 'thumb', 'up', 'warning']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'circle', 'warning', 'assessment', 'up', 'thumb', 'triangle', 'valuation', 'scoring', 'system', 'down', 'evaluation']",. The category is dos_and_donts. The construct is assessment having shape of a circle triangle with thumb down thumb up warning icon,6,10
543,18478,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0012_2_abbvie_aa_nsm,2,['dos and dont'],['assessment'],[],"['circle', 'ribbon']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'circle', 'assessment', 'valuation', 'scoring', 'system', 'ribbon', 'evaluation']",. The category is dos_and_donts. The construct is assessment having shape of a circle ribbon,11,12
544,18479,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0011_4_abbvie_aa_nsm,4,['dos and dont'],['assessment'],[],"['circle', 'ribbon']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'circle', 'assessment', 'valuation', 'scoring', 'system', 'ribbon', 'evaluation']",. The category is dos_and_donts. The construct is assessment having shape of a circle ribbon,11,11
545,18480,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0013_6_abbvie_aa_nsm,6,['dos and dont'],['assessment'],[],"['circle', 'ribbon']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'dos and dont', 'circle', 'assessment', 'valuation', 'scoring', 'system', 'ribbon', 'evaluation']",. The category is dos_and_donts. The construct is assessment having shape of a circle ribbon,11,13
546,18472,abbvie_dos_and_donts_abbvie_aa_nsm_deck1_0005_8_abbvie_aa_nsm,8,['dos and dont'],['assessment'],['curtain'],"['circle', 'semi', 'circle']","['check', 'mark', 'thumb', 'down', 'thumb', 'up']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['mark', 'rating', 'score', 'dos and dont', 'circle', 'assessment', 'curtain', 'up', 'thumb', 'valuation', 'scoring', 'system', 'down', 'semi', 'check', 'evaluation']",. The category is dos_and_donts. The construct is assessment and contain curtain having shape of a circle semi circle with check mark thumb down thumb up icon,1,5
547,23416,abbvie_assessment_abbvie_aa_nsm_deck1_0057_2_abbvie_aa_nsm,2,['assessment'],['assessment'],['curtain'],['square'],"['bar/column', 'graph', 'bulb', 'clock', 'person', 'target']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'person', 'score', 'valuation', 'yes or no', 'target', 'scoring', 'system', 'understanding', 'study', 'bar/column', 'clock', 'square', 'closer look', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', 'bulb', ""what's working and not working"", 'computation', 'graph', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain having shape of a square with bar/column graph bulb clock person target icon,56,57
548,23417,abbvie_assessment_abbvie_aa_nsm_deck1_0058_3_abbvie_aa_nsm,3,['assessment'],['assessment'],['curtain'],['square'],"['bar/column', 'graph', 'bulb', 'clock', 'person', 'target']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'person', 'score', 'valuation', 'yes or no', 'target', 'scoring', 'system', 'understanding', 'study', 'bar/column', 'clock', 'square', 'closer look', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', 'bulb', ""what's working and not working"", 'computation', 'graph', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain having shape of a square with bar/column graph bulb clock person target icon,56,58
549,23418,abbvie_assessment_abbvie_aa_nsm_deck1_0059_4_abbvie_aa_nsm,4,['assessment'],['assessment'],['curtain'],['square'],"['bar/column', 'graph', 'bulb', 'clock', 'person', 'target']","['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'person', 'score', 'valuation', 'yes or no', 'target', 'scoring', 'system', 'understanding', 'study', 'bar/column', 'clock', 'square', 'closer look', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', 'bulb', ""what's working and not working"", 'computation', 'graph', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain having shape of a square with bar/column graph bulb clock person target icon,56,59
550,23521,abbvie_assessment_abbvie_aa_nsm_deck1_0165_6_abbvie_aa_nsm,6,['assessment'],['assessment'],"['curtain', 'scale']",['rectangle'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'scoring', 'system', 'understanding', 'study', 'closer look', 'rectangle', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', ""what's working and not working"", 'scale', 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain scale having shape of a rectangle,161,165
551,23522,abbvie_assessment_abbvie_aa_nsm_deck1_0166_3_abbvie_aa_nsm,3,['assessment'],['assessment'],['curtain'],"['rectangle', 'semi', 'circle']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'scoring', 'system', 'understanding', 'semi', 'study', 'circle', 'closer look', 'rectangle', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain having shape of a rectangle semi circle,166,166
552,23523,abbvie_assessment_abbvie_aa_nsm_deck1_0167_2_abbvie_aa_nsm,2,['assessment'],['assessment'],['curtain'],"['rectangle', 'semi', 'circle']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'scoring', 'system', 'understanding', 'semi', 'study', 'circle', 'closer look', 'rectangle', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain having shape of a rectangle semi circle,166,167
553,23524,abbvie_assessment_abbvie_aa_nsm_deck1_0168_4_abbvie_aa_nsm,4,['assessment'],['assessment'],['curtain'],"['rectangle', 'semi', 'circle']",[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['critical analysi', 'computation', 'estimation', 'determine', 'valuation', 'understanding', ""what's working"", ""what's not working"", ""what's working and not working"", 'working session', 'krus', 'key risk indicator', 'standing', 'understand', 'yes or no', ""to do'"", 'closer look', 'stake', 'systematic review', ""what's at stake"", 'itemization', 'true or false', 'analysi', 'appraisal', 'rating', 'evaluation', 'study', 'examination', 'inspection', 'probe', 'review', 'audit', 'investigation', 'judgement', 'gauging']","[""what's working"", 'itemization', 'rating', 'inspection', 'score', 'valuation', 'yes or no', 'scoring', 'system', 'understanding', 'semi', 'study', 'circle', 'closer look', 'rectangle', 'stake', 'curtain', ""what's not working"", 'estimation', 'review', ""to do'"", 'key risk indicator', 'systematic review', 'judgement', 'working session', 'assessment', 'true or false', 'evaluation', 'appraisal', 'analysi', 'gauging', 'standing', 'understand', 'krus', 'determine', 'audit', 'critical analysi', 'examination', ""what's working and not working"", 'computation', 'probe', ""what's at stake"", 'investigation']",. The category is assessment. The construct is assessment and contain curtain having shape of a rectangle semi circle,166,168
554,22670,abbvie_impact_abbvie_aa_nsm_deck1_0187_4_abbvie_aa_nsm,4,['impact'],['assessment'],['curtain'],[],['scale'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'scale', 'influence', 'contribution', 'participate', 'curtain', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain with scale icon,184,187
555,22669,abbvie_impact_abbvie_aa_nsm_deck1_0186_3_abbvie_aa_nsm,3,['impact'],['assessment'],['curtain'],[],['scale'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'scale', 'influence', 'contribution', 'participate', 'curtain', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain with scale icon,184,186
556,22668,abbvie_impact_abbvie_aa_nsm_deck1_0185_2_abbvie_aa_nsm,2,['impact'],['assessment'],['curtain'],[],['scale'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'scale', 'influence', 'contribution', 'participate', 'curtain', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain with scale icon,184,185
557,22667,abbvie_impact_abbvie_aa_nsm_deck1_0184_5_abbvie_aa_nsm,5,['impact'],['assessment'],['curtain'],[],['scale'],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']","['change impact', 'outcome', 'result', 'moving the needle', 'what does that mean for u', 'footprint', 'influence', 'contribute', 'participate', 'engage', 'contribution', 'consequence']","['consequence', 'rating', 'footprint', 'score', 'outcome', 'change impact', 'assessment', 'impact', 'result', 'contribute', 'valuation', 'scoring', 'system', 'moving the needle', 'engage', 'scale', 'influence', 'contribution', 'participate', 'curtain', 'what does that mean for u', 'evaluation']",. The category is impact. The construct is assessment and contain curtain with scale icon,184,184
558,24968,abbvie_criteria_abbvie_aa_nsm_deck1_0100_5_abbvie_aa_nsm,5,['criterium'],['assessment'],"['ipad', 'person']",['square'],[],"['rating', 'valuation', 'evaluation', 'score', 'scoring', 'system']",[],"['rating', 'score', 'person', 'ipad', 'assessment', 'square', 'valuation', 'criterium', 'scoring', 'system', 'evaluation']",. The category is criteria. The construct is assessment and contain ipad person having shape of a square,96,100
